# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= 35.000000 and phase < 38.000000 and ((dm15_source >= 1.0 and dm15_source < 1.3) or (dm15_from_fits >= 1.0 and dm15_from_fits < 1.3)) and v_at_max > -11
# N = 10
# N_spec = 13
# phase = 36.19
# dm15 = 1.1
# z = 0.007

  Wavelength        Flux    1-Sigma Lower    1-Sigma Upper    Phase     Dm15    Redshift    SNe per Bin
------------  ----------  ---------------  ---------------  -------  -------  ----------  -------------
        3246  -0.0211448      2.19658e-05      0.000316446  37.7285  1.2      0.0262                  1
        3248  -2.53748        0.002636         0.037975     37.7285  1.2      0.0262                  1
        3250  -2.65989        0.00276317       0.0398071    37.7285  1.2      0.0262                  1
        3252   2.18981        0.0327719        0.00227483   37.7285  1.2      0.0262                  1
        3254   2.06952        0.0309718        0.00214988   37.7285  1.2      0.0262                  1
        3256   0.121811       0.00182298       0.000126541  37.7285  1.2      0.0262                  1
        3258  -0.786975       0.000817531      0.0117776    37.7285  1.2      0.0262                  1
        3260   0.116061       0.00173693       0.000120567  37.7285  1.2      0.0262                  1
        3262  -1.09383        0.0011363        0.0163698    37.7285  1.2      0.0262                  1
        3264   1.36152        0.020376         0.00141438   37.7285  1.2      0.0262                  1
        3266   4.29273        0.0642435        0.0044594    37.7285  1.2      0.0262                  1
        3268   0.0165195      0.000247225      1.71609e-05  37.7285  1.2      0.0262                  1
        3270  -0.411232       0.000427199      0.00615436   37.7285  1.2      0.0262                  1
        3272   3.64671        0.0545755        0.0037883    37.7285  1.2      0.0262                  1
        3274   2.37917        0.0356058        0.00247154   37.7285  1.2      0.0262                  1
        3276   1.5194         0.0227388        0.00157839   37.7285  1.2      0.0262                  1
        3278   2.44591        0.0366048        0.00254088   37.7285  1.2      0.0262                  1
        3280   0.403347       0.00603635       0.000419007  37.7285  1.2      0.0262                  1
        3282  -0.604255       0.000627717      0.00904308   37.7285  1.2      0.0262                  1
        3284   0.644117       0.00963964       0.000669126  37.7285  1.2      0.0262                  1
        3286  -1.46659        0.00152353       0.0219485    37.7285  1.2      0.0262                  1
        3288  -1.2136         0.00126073       0.0181624    37.7285  1.2      0.0262                  1
        3290   0.374106       0.00559874       0.000388631  37.7285  1.2      0.0262                  1
        3292   0.341756       0.00511461       0.000355026  37.7285  1.2      0.0262                  1
        3294   3.052          0.0456752        0.0031705    37.7285  1.2      0.0262                  1
        3296   1.8568         0.0277882        0.00192889   37.7285  1.2      0.0262                  1
        3298  -2.46921        0.00256508       0.0369533    37.7285  1.2      0.0262                  1
        3300   0.677616       0.010141         0.000703926  37.7285  1.2      0.0262                  1
        3302   4.28643        0.0641493        0.00445286   37.7285  1.2      0.0262                  1
        3304   3.19545        0.047822         0.00331952   37.7285  1.2      0.0262                  1
        3306   1.71575        0.0256774        0.00178237   37.7285  1.2      0.0262                  1
        3308   3.19811        0.0478619        0.00332229   37.7285  1.2      0.0262                  1
        3310  -1.73213        0.00179939       0.0259225    37.7285  1.2      0.0262                  1
        3312  -2.40087        0.00249409       0.0359306    37.7285  1.2      0.0262                  1
        3314  -2.08972        0.00217086       0.0312741    37.7285  1.2      0.0262                  1
        3316  -2.27562        0.00236397       0.0340561    37.7285  1.2      0.0262                  1
        3318  -1.85733        0.00192945       0.0277963    37.7285  1.2      0.0262                  1
        3320  -0.508204       0.000527936      0.00760561   37.7285  1.2      0.0262                  1
        3322  -1.45021        0.00150652       0.0217034    37.7285  1.2      0.0262                  1
        3324  -1.4412         0.00149715       0.0215685    37.7285  1.2      0.0262                  1
        3326   2.16359        0.0323795        0.00224759   37.7285  1.2      0.0262                  1
        3328   3.8694         0.0579081        0.00401963   37.7285  1.2      0.0262                  1
        3330   1.84961        0.0276807        0.00192143   37.7285  1.2      0.0262                  1
        3332  -1.3075         0.00135826       0.0195676    37.7285  1.2      0.0262                  1
        3334   2.80171        0.0419294        0.00291049   37.7285  1.2      0.0262                  1
        3336   1.97203        0.0295128        0.0020486    37.7285  1.2      0.0262                  1
        3338  -0.436041       0.000452971      0.00652564   37.7285  1.2      0.0262                  1
        3340   0.229514       0.00343483       0.000238426  37.7285  1.2      0.0262                  1
        3342   2.61108        0.0390766        0.00271246   37.7285  1.2      0.0262                  1
        3344   0.44074        0.00659597       0.000457853  37.7285  1.2      0.0262                  1
        3346   2.31348        0.0346228        0.00240331   37.7285  1.2      0.0262                  1
        3348   3.98103        0.0595788        0.0041356    37.7285  1.2      0.0262                  1
        3350   0.091519       0.00136964       9.50724e-05  37.7285  1.2      0.0262                  1
        3352   1.22432        0.0183228        0.00127186   37.7285  1.2      0.0262                  1
        3354   0.85345        0.0127725        0.000886587  37.7285  1.2      0.0262                  1
        3356  -1.2175         0.00126477       0.0182207    37.7285  1.2      0.0262                  1
        3358   0.563939       0.00843972       0.000585835  37.7285  1.2      0.0262                  1
        3360   3.19299        0.0477852        0.00331697   37.7285  1.2      0.0262                  1
        3362   3.12433        0.0467577        0.00324564   37.7285  1.2      0.0262                  1
        3364   0.755057       0.0112999        0.000784374  37.7285  1.2      0.0262                  1
        3366  -0.717503       0.000745362      0.0107379    37.7285  1.2      0.0262                  1
        3368   0.929097       0.0139046        0.000965171  37.7285  1.2      0.0262                  1
        3370  -0.546025       0.000567225      0.00817162   37.7285  1.2      0.0262                  1
        3372   0.293757       0.00439628       0.000305163  37.7285  1.2      0.0262                  1
        3374   2.65689        0.0397621        0.00276005   37.7285  1.2      0.0262                  1
        3376   2.61961        0.0392043        0.00272133   37.7285  1.2      0.0262                  1
        3378   3.18248        0.047628         0.00330605   37.7285  1.2      0.0262                  1
        3380   2.21038        0.0330799        0.00229621   37.7285  1.2      0.0262                  1
        3382   1.28671        0.0192565        0.00133667   37.7285  1.2      0.0262                  1
        3384   0.911121       0.0136355        0.000946498  37.7285  1.2      0.0262                  1
        3386   2.32774        0.0348361        0.00241812   37.7285  1.2      0.0262                  1
        3388   2.29271        0.0343119        0.00238173   37.7285  1.2      0.0262                  1
        3390   0.265123       0.00396774       0.000275417  37.7285  1.2      0.0262                  1
        3392   3.04315        0.0455427        0.00316131   37.7285  1.2      0.0262                  1
        3394   3.24216        0.048521         0.00336804   37.7285  1.2      0.0262                  1
        3396   1.28571        0.0192415        0.00133563   37.7285  1.2      0.0262                  1
        3398   4.14451        0.0620254        0.00430543   37.7285  1.2      0.0262                  1
        3400   2.07053        0.0309868        0.00215092   37.7285  1.2      0.0262                  1
        3402   0.770942       0.0115377        0.000800876  37.7285  1.2      0.0262                  1
        3404   1.14558        0.0171443        0.00119006   37.7285  1.2      0.0262                  1
        3406   2.35607        0.0352601        0.00244755   37.7285  1.2      0.0262                  1
