# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= -4.000000 and phase < -1.000000 and ((dm15_source >= 1.0 and dm15_source < 1.3) or (dm15_from_fits >= 1.0 and dm15_from_fits < 1.3)) and v_at_max between -30 and -11
# N = 28
# N_spec = 53
# phase = -2.71
# dm15 = 1.12
# z = 0.014

  Wavelength        Flux    1-Sigma Lower    1-Sigma Upper     Phase     Dm15    Redshift    SNe per Bin
------------  ----------  ---------------  ---------------  --------  -------  ----------  -------------
        2954  -0.0466415      0.000373489      0.00265134   -2.73328  1.08     0.008312                1
        2956   0.0486551      0.00276581       0.000389614  -2.73328  1.08     0.008312                1
        2958  -2.55034        0.0204222        0.144974     -2.73328  1.08     0.008312                1
        2960  -1.92696        0.0154305        0.109539     -2.73328  1.08     0.008312                1
        2962  -2.64148        0.0211521        0.150155     -2.73328  1.08     0.008312                1
        2964  -1.99598        0.0159832        0.113462     -2.73328  1.08     0.008312                1
        2966   0.599231       0.0340634        0.00479844   -2.73328  1.08     0.008312                1
        2968   1.03167        0.0586453        0.00826125   -2.73328  1.08     0.008312                1
        2970   0.170688       0.00970282       0.00136682   -2.73328  1.08     0.008312                1
        2972  -2.99895        0.0240146        0.170476     -2.73328  1.08     0.008312                1
        2974  -1.92151        0.0153868        0.109229     -2.73328  1.08     0.008312                1
        2976  -0.0209273      0.000167579      0.00118962   -2.73328  1.08     0.008312                1
        2978   0.859651       0.048867         0.0068838    -2.73328  1.08     0.008312                1
        2980   3.1812         0.180836         0.025474     -2.73328  1.08     0.008312                1
        2982  -0.396624       0.00317603       0.0225462    -2.73328  1.08     0.008312                1
        2984  -1.82488        0.014613         0.103735     -2.73328  1.08     0.008312                1
        2986   0.196308       0.0111592        0.00157197   -2.73328  1.08     0.008312                1
        2988   1.67829        0.0954026        0.0134392    -2.73328  1.08     0.008312                1
        2990   2.50507        0.142401         0.0200598    -2.73328  1.08     0.008312                1
        2992   2.45614        0.13962          0.019668     -2.73328  1.08     0.008312                1
        2994   2.05757        0.116963         0.0164763    -2.73328  1.08     0.008312                1
        2996  -0.0372959      0.000298653      0.00212009   -2.73328  1.08     0.008312                1
        2998  -2.10613        0.0168652        0.119724     -2.73328  1.08     0.008312                1
        3000  -0.907028       0.00726318       0.0515602    -2.73328  1.08     0.008312                1
        3002  -1.3289         0.0106414        0.0755418    -2.73328  1.08     0.008312                1
        3004   0.175135       0.00995561       0.00140243   -2.73328  1.08     0.008312                1
        3006  -0.403838       0.0032338        0.0229563    -2.73328  1.08     0.008312                1
        3008  -3.46586        0.0277535        0.197018     -2.73328  1.08     0.008312                1
        3010  -2.12313        0.0170013        0.12069      -2.73328  1.08     0.008312                1
        3012  -1.75159        0.0140261        0.0995694    -2.73328  1.08     0.008312                1
        3014  -0.430009       0.00344337       0.0244439    -2.73328  1.08     0.008312                1
        3016   0.999659       0.0568258        0.00800493   -2.73328  1.08     0.008312                1
        3018   2.30955        0.131287         0.0184941    -2.73328  1.08     0.008312                1
        3020   2.71214        0.154172         0.0217179    -2.73328  1.08     0.008312                1
        3022   0.188044       0.0106894        0.0015058    -2.73328  1.08     0.008312                1
        3024  -0.013687       0.000109601      0.000778039  -2.73328  1.08     0.008312                1
        3026   2.38209        1.46617          1.33865      -2.67833  1.08     0.00876284              2
        3028   0.874244       0.478688         0.433121     -2.67831  1.08     0.008763                2
        3030   2.1396         1.28599          1.17013      -2.67829  1.08     0.00876323              2
        3032   2.50469        1.43163          1.29622      -2.67825  1.08     0.00876353              2
        3034   1.88193        0.569876         0.48203      -2.6782   1.08     0.00876391              2
        3036   1.81079        0.301206         0.191444     -2.64358  1.08312  0.00940204              3
        3038   0.796032       0.900629         0.874248     -2.64388  1.08309  0.0093958               3
        3040   2.3877         0.874569         0.799179     -2.64421  1.08305  0.00938907              3
        3042   1.99147        1.04765          0.961121     -2.64445  1.08302  0.00938375              3
        3044   2.61396        1.27629          1.08999      -2.64464  1.083    0.00937936              3
        3046   3.09729        1.62829          1.59108      -2.64485  1.08297  0.0093744               3
        3048   1.67324        0.89075          0.913802     -2.64505  1.08294  0.00936945              3
        3050   1.86901        2.33623          2.16804      -2.64523  1.08291  0.009365                3
        3052   1.47519        1.93887          1.78781      -2.64541  1.08288  0.00936022              3
        3054   1.43971        1.07166          0.970329     -2.64556  1.08286  0.00935602              3
        3056   1.40411        0.641575         0.535612     -2.64572  1.08283  0.00935157              3
        3058   2.6658         0.972992         0.788062     -2.64583  1.08281  0.00934786              3
        3060   2.92984        0.40973          0.29449      -2.64592  1.08278  0.00934428              3
        3062   1.85135        1.48414          1.26841      -2.6461   1.08275  0.00933917              3
        3064   1.61402        1.26135          1.14796      -2.64624  1.08272  0.00933462              3
        3066   1.46136        0.844425         0.771907     -2.64631  1.0827   0.00933134              3
        3068   1.36499        0.45959          0.424235     -2.64641  1.08267  0.00932739              3
        3070   2.83447        0.404934         0.146015     -2.64647  1.08264  0.00932399              3
        3072   2.63702        0.293853         0.110972     -2.64655  1.08262  0.00932038              3
        3074   2.21641        0.5604           0.513396     -2.64658  1.08259  0.0093174               3
