# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= 18.000000 and phase < 22.000000 and ((dm15_source >= .8 and dm15_source < 1.4) or (dm15_from_fits >= .8 and dm15_from_fits < 1.4)) and globalssfr between -17 and -10.7
# N = 12
# N_spec = 18
# phase = 19.46
# dm15 = 1.08
# z = 0.025

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper    Phase      Dm15    Redshift    SNe per Bin
------------  ---------  ---------------  ---------------  -------  --------  ----------  -------------
        3098   0.864305       0.019293         0.00795141  20.2807  1.09      0.040695                1
        3100   1.42355        0.0317763        0.0130963   20.2807  1.09      0.040695                1
        3102   1.42375        0.0317809        0.0130982   20.2807  1.09      0.040695                1
        3104   0.874912       0.0195297        0.00804899  20.2807  1.09      0.040695                1
        3106   0.73011        0.0162975        0.00671685  20.2807  1.09      0.040695                1
        3108   0.793356       0.0177092        0.0072987   20.2807  1.09      0.040695                1
        3110   0.811689       0.0181185        0.00746736  20.2807  1.09      0.040695                1
        3112   0.799767       0.0178523        0.00735768  20.2807  1.09      0.040695                1
        3114   1.50048        0.0334936        0.0138041   20.2807  1.09      0.040695                1
        3116   1.18268        0.0263996        0.0108804   20.2807  1.09      0.040695                1
        3118   0.774162       0.0172808        0.00712211  20.2807  1.09      0.040695                1
        3120   1.27318        0.0284199        0.011713    20.2807  1.09      0.040695                1
        3122   1.2412         0.027706         0.0114188   20.2807  1.09      0.040695                1
        3124   1.4739         0.0329003        0.0135595   20.2807  1.09      0.040695                1
        3126   1.89081        0.0422065        0.017395    20.2807  1.09      0.040695                1
        3128   1.75119        0.03909          0.0161106   20.2807  1.09      0.040695                1
        3130   1.17748        0.0262837        0.0108326   20.2807  1.09      0.040695                1
        3132   1.38034        0.0308119        0.0126988   20.2807  1.09      0.040695                1
        3134   1.88546        0.0420871        0.0173458   20.2807  1.09      0.040695                1
        3136   1.79304        0.0400242        0.0164956   20.2807  1.09      0.040695                1
        3138   2.12492        0.0474323        0.0195488   20.2807  1.09      0.040695                1
        3140   1.7426         0.0388983        0.0160316   20.2807  1.09      0.040695                1
        3142   1.51229        0.0337573        0.0139128   20.2807  1.09      0.040695                1
        3144   1.47801        0.032992         0.0135973   20.2807  1.09      0.040695                1
        3146   1.41318        0.0315449        0.0130009   20.2807  1.09      0.040695                1
        3148   1.03656        0.023138         0.00953609  20.2807  1.09      0.040695                1
        3150   0.983823       0.0219608        0.00905095  20.2807  1.09      0.040695                1
        3152   1.08666        0.0242564        0.00999705  20.2807  1.09      0.040695                1
        3154   1.17779        0.0262905        0.0108354   20.2807  1.09      0.040695                1
        3156   0.774001       0.0172772        0.00712063  20.2807  1.09      0.040695                1
        3158   1.24753        0.0278474        0.011477    20.2807  1.09      0.040695                1
        3160   1.94441        0.0434029        0.0178881   20.2807  1.09      0.040695                1
        3162   1.78174        0.0397719        0.0163916   20.2807  1.09      0.040695                1
        3164   1.60551        0.0358381        0.0147703   20.2807  1.09      0.040695                1
        3166   1.66666        0.0372031        0.0153329   20.2807  1.09      0.040695                1
        3168   1.17856        0.0263077        0.0108424   20.2807  1.09      0.040695                1
        3170   0.968021       0.0216081        0.00890558  20.2807  1.09      0.040695                1
        3172   1.44327        0.0322165        0.0132777   20.2807  1.09      0.040695                1
        3174   1.47826        0.0329977        0.0135997   20.2807  1.09      0.040695                1
        3176   1.02253        0.0228248        0.009407    20.2807  1.09      0.040695                1
        3178   1.15278        0.0257324        0.0106054   20.2807  1.09      0.040695                1
