# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= -10.000000 and phase < -6.000000 and ((dm15_source >= .8 and dm15_source < 1.4) or (dm15_from_fits >= .8 and dm15_from_fits < 1.4)) and globalssfr between -17 and -10.7
# N = 11
# N_spec = 29
# phase = -7.79
# dm15 = 1.06
# z = 0.022

  Wavelength         Flux    1-Sigma Lower    1-Sigma Upper     Phase      Dm15    Redshift    SNe per Bin
------------  -----------  ---------------  ---------------  --------  --------  ----------  -------------
        1898   0.918471         0.0132698       0.00398368   -8.3      1.14      0.002843                1
        1900   1.21468          0.0175493       0.00526842   -8.3      1.14      0.002843                1
        1902   0.586289         1.86098         0.762221     -8.53664  1.11012   0.00243391              2
        1904   0.582252         0.720606        0.276391     -8.5288   1.11111   0.00244747              2
        1906   0.0139327        0.183905        0.490889     -8.52019  1.1122    0.00246234              2
        1908  -0.266848         0.0638569       0.18077      -8.52034  1.11218   0.0024621               2
        1910  -0.164876         0.578354        0.223428     -8.52364  1.11177   0.00245638              2
        1912  -0.0187214        0.902037        0.347949     -8.52493  1.1116    0.00245414              2
        1914   0.496362         0.936207        0.354511     -8.52516  1.11157   0.00245375              2
        1916   0.680808         0.494443        0.17611      -8.52092  1.11211   0.00246109              2
        1918   0.593645         0.280194        0.0950538    -8.51866  1.11239   0.00246499              2
        1920   0.61233          0.0147744       0.0409796    -8.51606  1.11272   0.00246948              2
        1922   0.537375         0.101373        0.281846     -8.51216  1.11322   0.00247623              2
        1924   0.501469         0.100161        0.28072      -8.51088  1.11338   0.00247844              2
        1926   0.351004         0.284607        0.0964374    -8.51246  1.11318   0.00247571              2
        1928   0.136711         0.905415        0.326808     -8.51538  1.11281   0.00247067              2
        1930   0.135705         0.672315        0.239803     -8.51383  1.113     0.00247334              2
        1932   0.0114948        0.430146        0.151175     -8.51047  1.11343   0.00247915              2
        1934  -0.0149493        0.700523        0.249625     -8.51233  1.11319   0.00247594              2
        1936   0.313852         1.00736         0.360973     -8.51521  1.11283   0.00247096              2
        1938   0.347576         1.35714         0.49106      -8.51639  1.11268   0.00246892              2
        1940   0.0146193        1.39757         0.5042       -8.51445  1.11293   0.00247226              2
        1942  -0.36743          1.28051         0.458228     -8.51138  1.11331   0.00247758              2
        1944  -0.447778         1.66061         0.603223     -8.51385  1.113     0.00247331              2
        1946  -0.421005         2.06047         0.75636      -8.5159   1.11274   0.00246976              2
        1948  -0.555442         1.53154         0.547571     -8.51081  1.11339   0.00247857              2
        1950  -0.645724         0.175768        0.0591224    -8.50239  1.11445   0.00249312              2
        1952  -0.53748          0.0205835       0.0848401    -8.50103  1.11462   0.00249547              2
        1954  -0.580883         0.894123        0.308171     -8.50525  1.11409   0.00248818              2
        1956  -0.586545         0.960961        0.330715     -8.50501  1.11412   0.00248859              2
