# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= 34.000000 and phase < 38.000000 and ((dm15_source >= .8 and dm15_source < 1.4) or (dm15_from_fits >= .8 and dm15_from_fits < 1.4)) and globalssfr between -17 and -10.7
# N = 8
# N_spec = 8
# phase = 36.19
# dm15 = 1.21
# z = 0.025

  Wavelength        Flux    1-Sigma Lower    1-Sigma Upper    Phase     Dm15    Redshift    SNe per Bin
------------  ----------  ---------------  ---------------  -------  -------  ----------  -------------
        3232   0.249849        0.031956        0.0194114    36.4722  1.12      0.015871               1
        3234   1.05019         0.134321        0.0815922    36.4722  1.12      0.015871               1
        3236   1.99487         2.91593         0.583119     36.2716  1.12984   0.018599               2
        3238   2.50714         1.43158         0.368183     36.2698  1.12992   0.0186224              2
        3240   3.80306         0.949724        3.45514      36.2681  1.13001   0.0186463              2
        3242   3.34699         1.16559         4.09006      36.2676  1.13003   0.0186526              2
        3244   3.39755         1.98815         6.46625      36.2679  1.13002   0.0186493              2
        3246   5.30669         0.707919        1.99608      36.2679  1.13002   0.0186485              2
        3248   3.44772         0.674374        1.92349      36.2677  1.13003   0.0186517              2
        3250   2.46792         0.936288        3.41695      36.2675  1.13004   0.0186548              2
        3252   3.53761         0.789932        2.46704      36.2676  1.13003   0.0186528              2
        3254   4.42706         0.64846         1.82575      36.2672  1.13005   0.0186588              2
        3256   2.08302         1.24894         4.01486      36.267   1.13006   0.0186612              2
        3258   0.318           0.987481        3.18575      36.2671  1.13006   0.01866                2
        3260   0.034118        0.885404        2.98049      36.2673  1.13005   0.0186565              2
        3262   1.12021         1.26034         3.71554      36.2666  1.13008   0.0186666              2
        3264   0.423562        0.957183        3.01612      36.2662  1.1301    0.0186719              2
        3266   1.78511         0.626386        2.19712      36.2668  1.13007   0.0186638              2
        3268   3.18423         1.82495         5.94172      36.2672  1.13005   0.0186578              2
        3270   4.47258         1.24855         4.52039      36.2669  1.13007   0.018662               2
        3272   2.14775         1.49846         4.68007      36.2679  1.13002   0.0186492              2
        3274   0.76002         1.48888         4.71393      36.2685  1.12999   0.0186407              2
        3276  -0.422871        0.22289         0.970694     36.2698  1.12992   0.0186228              2
        3278   0.505619        0.0639743       0.101326     36.2717  1.12983   0.0185978              2
        3280   0.370208        0.297458        0.938988     36.2738  1.12973   0.0185685              2
        3282   0.451955        0.487841        1.50873      36.2747  1.12968   0.0185559              2
        3284   2.38585         0.301874        0.305521     36.2743  1.1297    0.0185614              2
        3286   3.19221         0.420332        0.224471     36.275   1.12967   0.0185529              2
        3288   1.20847         0.73145         2.47366      36.2749  1.12967   0.018553               2
        3290   1.69453         1.08611         3.63226      36.2753  1.12966   0.0185483              2
        3292   4.00385         0.506593        0.793566     36.2764  1.1296    0.0185326              2
        3294   3.94142         0.498694        0.942739     36.2771  1.12957   0.0185235              2
        3296   3.53131         1.36021         5.32695      36.2778  1.12953   0.0185147              2
        3298   0.666521        2.21427         7.76051      36.2791  1.12947   0.0184971              2
