# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= 17.000000 and phase < 20.000000 and ((dm15_source >= 1.0 and dm15_source < 1.3) or (dm15_from_fits >= 1.0 and dm15_from_fits < 1.3)) and v_at_max > -11
# N = 14
# N_spec = 26
# phase = 18.49
# dm15 = 1.09
# z = 0.011

  Wavelength        Flux    1-Sigma Lower    1-Sigma Upper    Phase     Dm15    Redshift    SNe per Bin
------------  ----------  ---------------  ---------------  -------  -------  ----------  -------------
        3134    2.73043        0.0733708        0.0137815   18.727   1.02     0.022639                1
        3136    4.46509        0.119984         0.022537    18.727   1.02     0.022639                1
        3138   13.8151         0.371231         0.0697297   18.727   1.02     0.022639                1
        3140    9.57982        0.257424         0.0483529   18.727   1.02     0.022639                1
        3142   -5.87644        0.0296606        0.157909    18.727   1.02     0.022639                1
        3144  -10.105          0.0510039        0.271537    18.727   1.02     0.022639                1
        3146   -4.77074        0.0240797        0.128197    18.727   1.02     0.022639                1
        3148   -6.14933        0.0310379        0.165242    18.727   1.02     0.022639                1
        3150   -2.61911        7.13932          7.14157     18.0857  1.06518  0.0198085               2
        3152   -3.50037        1.31371          1.33955     18.0869  1.06509  0.0198139               2
        3154   -3.63883        1.49602          1.50111     18.0882  1.065    0.0198194               2
        3156   -3.7776         3.04619          3.10054     18.0895  1.06491  0.019825                2
        3158   -4.60727        4.75421          4.84962     18.0907  1.06482  0.0198307               2
        3160    0.824006       1.78698          1.81372     18.092   1.06473  0.0198364               2
        3162    6.24244        4.1749           4.04378     18.0933  1.06464  0.0198422               2
        3164   10.1309         1.02325          0.928025    18.0947  1.06454  0.0198481               2
        3166   11.5642         9.83808         10.0724      18.096   1.06445  0.019854                2
        3168   -0.149002      10.3339          10.6976      18.0974  1.06435  0.01986                 2
        3170   -9.48013        1.84879          1.98832     18.0987  1.06426  0.019866                2
        3172   -4.45202        5.86615          5.64685     18.1001  1.06416  0.0198721               2
        3174   -3.96988        5.92618          5.67651     18.1015  1.06406  0.0198783               2
        3176   -1.77595        4.86167          4.62705     18.1029  1.06396  0.0198845               2
        3178   -2.47199        4.63511          4.39685     18.1043  1.06386  0.0198908               2
        3180    3.62989        5.38788          0.766811    17.9467  1.0805   0.0381937               3
        3182    3.90547        0.848668         5.39917     17.9476  1.08041  0.0381117               3
        3184    3.39838        1.0031           7.47629     17.9486  1.08032  0.0380289               3
        3186    4.01957        1.48384          0.347986    17.9495  1.08023  0.0379546               3
        3188    4.07865        5.31026          0.589279    17.9505  1.08013  0.0378686               3
        3190    3.01252        0.295099         1.67717     17.9515  1.08004  0.0377875               3
        3192    3.11717        0.53431          0.887654    17.9525  1.07994  0.0377104               3
        3194    2.22785        4.43727          0.626818    17.9535  1.07985  0.0376289               3
        3196    0.75937        3.28108          0.479554    17.9546  1.07974  0.0375406               3
        3198    1.4209         0.228834         1.89452     17.9558  1.07963  0.0374421               3
        3200    1.35164        0.854801         5.45814     17.957   1.07952  0.037346                3
        3202    1.20529        0.591066         0.0330091   17.8735  1.07028  0.00729553              4
        3204    1.20286        0.0361084        1.26947     17.8735  1.07027  0.00726846              4
        3206    1.24316        0.0949809        3.704       17.8734  1.07025  0.00722622              4
