# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= 44.000000 and phase < 47.000000 and ((dm15_source >= 1.0 and dm15_source < 1.3) or (dm15_from_fits >= 1.0 and dm15_from_fits < 1.3)) and v_at_max between -30 and -11
# N = 9
# N_spec = 10
# phase = 45.17
# dm15 = 1.14
# z = 0.011

  Wavelength         Flux    1-Sigma Lower    1-Sigma Upper    Phase     Dm15    Redshift    SNe per Bin
------------  -----------  ---------------  ---------------  -------  -------  ----------  -------------
        3078   7.71166           3.5459          5.31518     44.2926  1.10192  0.0291486               2
        3080   4.26513           2.35456         1.52583     44.2928  1.10203  0.0290461               2
        3082   3.58599           0.135964        0.148995    44.2931  1.10214  0.0289338               2
        3084   6.81546           0.865478        0.515559    44.2931  1.10212  0.0289528               2
        3086  -1.62261           4.08309         2.81521     44.2933  1.1022   0.0288781               2
        3088  -2.00926           0.199683        0.144018    44.2935  1.10229  0.0287893               2
        3090  -0.66295           1.99906         2.83518     44.2938  1.10244  0.0286419               2
        3092  -2.68065           0.854945        1.22245     44.2942  1.10261  0.0284826               2
        3094   0.393792          0.194431        0.138553    44.2945  1.10273  0.0283696               2
        3096   1.64274           1.67119         2.21001     44.2947  1.10283  0.0282641               2
        3098  -3.69673           0.575953        0.444266    44.2949  1.10291  0.0281893               2
        3100  -2.98199           0.330533        0.469969    44.2953  1.10308  0.0280287               2
        3102   3.02287           2.81856         3.53339     44.2957  1.10322  0.0278869               2
        3104   5.26115           4.45828         5.51211     44.2959  1.10332  0.0277894               2
        3106   3.58973           2.04557         2.48569     44.2962  1.10345  0.0276724               2
        3108   2.26945           4.15684         3.41742     44.2966  1.10361  0.0275133               2
        3110   0.819978          5.84953         4.95233     44.297   1.10378  0.0273486               2
        3112  -1.91864           2.50667         2.19495     44.2973  1.10393  0.0272065               2
        3114   1.61902           4.66036         4.09858     44.2977  1.10409  0.0270509               2
        3116   4.36973           3.27759         2.90567     44.2981  1.10425  0.0268916               2
        3118   6.02516           1.60791         1.70711     44.2984  1.10441  0.0267405               2
        3120   8.93457           0.522771        0.368779    44.2988  1.10458  0.0265725               2
        3122   6.36835           2.2129          2.05859     44.2992  1.10474  0.0264153               2
        3124   2.18479           0.184572        0.178129    44.2997  1.10494  0.0262278               2
        3126   0.752641          1.19009         1.16328     44.3001  1.10511  0.0260588               2
        3128   3.06732           0.724715        0.70994     44.3004  1.10524  0.0259383               2
        3130   2.68277           2.4638          2.30466     44.3007  1.1054   0.0257823               2
        3132  -1.48279           3.79452         3.5336      44.3012  1.10559  0.0255986               2
        3134  -0.388295          2.26397         2.50572     44.3016  1.10575  0.0254383               2
        3136   2.80372           4.23999         4.75523     44.302   1.10594  0.0252612               2
        3138   1.838             1.04633         1.18664     44.3024  1.10611  0.0250921               2
        3140  -0.441173          0.331152        0.400257    44.3029  1.10631  0.0249012               2
        3142   1.83548           1.31939         1.06247     44.3033  1.1065   0.0247171               2
        3144  -0.558596          3.71489         2.59585     44.5005  1.10483  0.0224513               3
        3146   0.948556          3.41639         3.81123     44.4993  1.10504  0.022277                3
        3148   4.27277           1.98137         3.38329     44.4992  1.10521  0.0221212               3
        3150   3.68331           2.46011         2.36555     44.4991  1.1054   0.0219544               3
        3152   4.03301           1.03768         0.990553    44.4989  1.10557  0.0218011               3
        3154   1.96215           0.212818        0.138673    44.499   1.10572  0.0216564               3
        3156   1.1483            0.418827        0.718217    44.4983  1.10594  0.0214675               3
        3158   0.389289          2.57984         4.36055     44.498   1.10614  0.0212864               3
        3160  -0.943021          3.88525         5.98089     44.4981  1.1063   0.021138                3
        3162   2.75754           1.52551         3.38489     44.498   1.10649  0.0209639               3
        3164   4.04813           2.7131          2.43829     44.4981  1.10668  0.0207921               3
        3166   2.40033           6.89274         3.971       44.4979  1.10685  0.0206357               3
        3168   2.46285           6.00466         3.9668      44.498   1.10701  0.0204833               3
        3170   1.81164           1.39266         0.99371     44.4976  1.10719  0.0203235               3
        3172   0.956415          0.798434        0.360552    44.4974  1.10736  0.0201745               3
        3174   3.89505           0.932877        0.454618    44.4983  1.10749  0.0200361               3
        3176   3.42596           0.242947        0.113158    44.4981  1.10768  0.0198646               3
        3178  -0.150381          2.00321         1.13311     44.4972  1.1079   0.0196805               3
        3180   0.385088          2.49476         1.5139      44.4974  1.10805  0.0195336               3
        3182   2.15017           0.734445        1.4019      44.4973  1.10823  0.0193758               3
        3184   1.43656           1.08296         1.80322     44.4967  1.10843  0.0192039               3
        3186  -0.33909           4.86914         3.04036     44.4964  1.10859  0.0190552               3
        3188   3.46495           2.32409         1.3994      44.496   1.10878  0.0188922               3
        3190   4.10099           0.685994        1.07273     44.4953  1.10897  0.0187289               3
        3192   1.22876           0.877402        1.0095      44.4947  1.10914  0.0185832               3
        3194  -0.00319489        3.04462         1.54568     44.4951  1.10928  0.0184447               3
        3196   0.998171          0.553497        0.814051    44.4953  1.10945  0.018284                3
        3198   2.38403           1.01969         2.81366     44.4949  1.10962  0.0181369               3
        3200   1.33936           1.22968         2.42791     44.4954  1.10974  0.0180142               3
        3202   1.245             0.473187        1.32247     44.4957  1.10989  0.0178694               3
        3204   1.08154           0.337285        0.540343    44.4953  1.11007  0.0177178               3
        3206  -1.27847           0.203405        0.365529    44.4959  1.11019  0.0175946               3
        3208  -1.78273           0.575395        0.367184    44.4968  1.1103   0.0174746               3
        3210   0.150226          0.1469          0.111858    44.4972  1.11042  0.017353                3
        3212   2.14556           2.62079         0.988862    44.4978  1.11052  0.0172457               3
        3214   2.75314           1.35758         0.845372    44.4983  1.11065  0.0171191               3
        3216   1.96668           0.702612        2.23606     44.499   1.11076  0.0170035               3
        3218   2.13649           1.27869         3.10198     44.4997  1.11085  0.0169079               3
        3220   0.884686          1.09982         3.40634     44.5007  1.11094  0.0168051               3
        3222   0.202605          1.01933         3.16698     44.5023  1.11101  0.0167091               3
        3224   1.95749           0.956155        2.89084     44.5025  1.11113  0.0165964               3
        3226   3.15824           1.09872         4.12529     44.503   1.11123  0.0164944               3
        3228   1.83308           1.3267          4.7386      44.5041  1.11131  0.016403                3
        3230   1.34152           0.742028        2.15361     44.5044  1.11141  0.0163016               3
        3232   1.78962           0.686089        0.201517    44.5059  1.11147  0.0162201               3
        3234   2.65189           1.62163         0.997082    44.5069  1.11154  0.0161286               3
        3236   2.71426           1.60822         0.778171    44.5077  1.11162  0.0160466               3
        3238   2.97725           0.763932        1.61996     44.5091  1.11166  0.0159769               3
        3240   2.84129           0.9645          3.10623     44.5103  1.11172  0.0159054               3
        3242   0.655195          0.191601        0.341298    45.051   1.25642  0.0207564               4
        3244   0.941434          1.57346         0.523132    45.0495  1.25592  0.0207278               4
        3246   0.916965          0.932435        0.313074    45.0485  1.25555  0.0207044               4
        3248   1.45229           0.170468        0.155579    45.0467  1.25501  0.0206688               4
        3250   2.22212           0.521678        0.170463    45.0452  1.25454  0.0206398               4
        3252   2.01842           0.252442        0.112441    45.0447  1.25429  0.0206214               4
        3254   1.89632           1.22284         0.228849    45.0443  1.25405  0.0206033               4
        3256   1.45794           1.91946         0.410112    45.0433  1.25372  0.0205793               4
        3258   0.964688          1.03134         0.349012    45.0415  1.25319  0.0205463               4
        3260   1.97021           1.36779         0.374944    45.0398  1.25265  0.0205125               4
        3262   1.41539           2.56781         0.681703    45.0385  1.25223  0.0204861               4
        3264   1.15559           2.1186          0.383035    45.0367  1.25172  0.0204549               4
        3266   1.68212           1.34803         0.311104    45.0354  1.25129  0.0204265               4
        3268   2.11586           1.3545          0.443961    45.0347  1.25097  0.0204068               4
        3270   1.70568           1.33838         0.311715    45.0324  1.25036  0.0203702               4
        3272   0.986641          0.0664813       0.0834708   45.0315  1.25007  0.0203501               4
        3274   1.48012           0.140724        0.379078    45.0301  1.24965  0.0203236               4
        3276   2.18778           0.558068        0.202466    45.029   1.24922  0.0202985               4
        3278   1.44859           0.35165         0.630152    45.0285  1.24897  0.0202809               4
        3280   1.06173           0.524678        2.27301     45.027   1.24855  0.0202535               4
        3282   0.869362          0.228586        0.432905    45.0259  1.24814  0.0202294               4
        3284   0.466383          1.47967         0.345533    45.0242  1.24763  0.0201997               4
        3286   0.954959          1.72277         0.344192    45.0229  1.24728  0.020176                4
        3288   1.50921           0.812428        0.164226    45.0212  1.24678  0.020146                4
        3290   2.0038            1.00368         0.185652    45.0081  1.24174  0.0196794               5
        3292   2.27804           1.75193         0.543943    45.0069  1.24135  0.0196594               5
        3294   2.38927           1.21295         0.539091    45.0043  1.24057  0.0196194               5
        3296   1.81747           0.242389        0.320502    45.0015  1.23976  0.0195793               5
        3298   1.81313           0.399126        0.236522    44.9998  1.23923  0.0195513               5
        3300   1.51763           1.70597         0.378318    44.9995  1.23916  0.019545                5
        3302   0.875054          1.32531         0.278972    44.9989  1.23894  0.0195339               5
        3304   0.851095          0.905827        0.193308    44.9987  1.2388   0.0195241               5
        3306   0.618199          0.843319        0.211951    44.9975  1.23849  0.0195058               5
        3308   0.689355          0.409024        0.0920732   44.997   1.23824  0.0194932               5
        3310   0.581094          0.151192        0.647141    44.996   1.23795  0.0194774               5
        3312   0.895174          0.260604        0.605595    44.9947  1.2376   0.0194575               5
        3314   1.21953           0.12033         0.148966    44.9939  1.23736  0.0194447               5
        3316   1.21577           0.599215        0.16141     44.9929  1.23701  0.0194292               5
        3318   0.863535          0.425284        0.169569    44.9925  1.23686  0.0194215               5
        3320   1.17111           0.235664        0.152404    44.9914  1.23657  0.0194063               5
        3322   1.55242           0.159644        0.123788    44.9901  1.23618  0.0193884               5
        3324   1.62311           0.227715        0.269178    44.9893  1.23587  0.0193729               5
        3326   1.75033           0.0444781       0.091998    44.9888  1.23562  0.0193643               5
        3328   1.70121           0.454469        0.149333    44.9898  1.23567  0.019374                5
        3330   1.39977           1.07447         0.403554    44.9911  1.23578  0.0193841               5
        3332   1.36226           0.413363        0.360804    44.9903  1.23546  0.0193702               5
        3334   1.8064            0.287814        0.283182    44.9887  1.23508  0.0193496               5
        3336   2.01015           0.227337        0.109817    44.9877  1.23478  0.0193346               5
        3338   1.74234           0.068806        0.103956    44.9859  1.23422  0.0193059               5
        3340   1.18761           0.084964        0.0777221   44.9842  1.23371  0.0192815               5
        3342   1.03622           0.664036        0.20729     44.9828  1.23324  0.0192595               5
        3344   1.58403           0.712879        0.178844    44.9818  1.2329   0.0192434               5
        3346   1.43885           1.04464         0.451213    44.9808  1.23267  0.0192332               5
        3348   1.35162           1.58352         0.628923    44.9794  1.23234  0.0192188               5
        3350   1.20443           1.7943          0.544729    44.9787  1.23205  0.019208                5
        3352   1.23424           1.72472         0.467135    44.9778  1.23172  0.0191905               5
        3354   1.53315           1.43354         0.594678    44.9767  1.23127  0.0191702               5
        3356   1.3011            0.78805         0.406733    44.9773  1.23122  0.0191691               5
        3358   0.968339          0.145703        0.15631     44.9738  1.23002  0.0191099               5
        3360   1.2012            0.122305        0.216805    44.9697  1.22861  0.0190439               5
        3362   1.39033           0.133789        0.453183    44.9735  1.22959  0.0190856               5
        3364   1.67087           0.148103        0.10752     44.9737  1.22953  0.0190788               5
        3366   1.63918           0.841481        0.221273    44.9731  1.22915  0.0190581               5
        3368   1.14752           0.35603         0.164043    44.9723  1.22879  0.0190374               5
        3370   1.18224           0.087762        0.148615    44.971   1.22824  0.0190076               5
        3372   1.10766           0.193228        0.113455    44.9708  1.22783  0.0189848               5
        3374   1.10191           0.194967        0.16435     44.9706  1.22753  0.0189705               5
        3376   1.25545           0.846513        0.544459    44.9701  1.22707  0.0189463               5
        3378   1.04881           1.06922         0.72528     44.9692  1.22658  0.0189176               5
        3380   1.0689            1.29429         0.573221    44.968   1.22607  0.0188877               5
        3382   1.05986           0.767826        0.245909    44.9683  1.22584  0.0188704               5
        3384   1.34697           0.154249        0.15921     44.9683  1.22554  0.0188514               5
        3386   1.39249           0.127983        0.269596    44.9677  1.22514  0.0188244               5
        3388   2.04865           0.241649        0.200446    44.9684  1.22495  0.0188086               5
        3390   1.68583           0.096615        0.182654    44.9664  1.22418  0.0187616               5
        3392   1.76256           0.0999679       0.162536    44.9701  1.22463  0.018787                5
        3394   1.98621           0.352019        0.115147    44.975   1.22515  0.0188212               5
        3396   1.79053           0.390464        0.223663    44.9689  1.22377  0.0187283               5
        3398   1.41209           0.40972         0.17457     44.967   1.2231   0.0186803               5
        3400   1.21272           0.484512        0.137785    44.9667  1.2226   0.0186474               5
        3402   1.71892           0.250531        0.079598    44.9647  1.2217   0.0185938               5
        3404   2.13785           0.549272        0.164617    44.9645  1.22115  0.0185574               5
        3406   2.68714           0.370764        0.132217    44.9649  1.22078  0.0185298               5
        3408   2.46441           0.0958436       0.0422485   44.9651  1.22046  0.0185043               5
        3410   1.66437           0.134023        0.0623826   44.9665  1.22035  0.0184887               5
        3412   2.03888           0.25663         0.116245    44.966   1.22037  0.0184876               5
        3414   2.11194           0.201151        0.106235    44.9659  1.22004  0.0184628               5
        3416   1.99558           0.100195        0.200794    44.9675  1.21936  0.0184042               5
        3418   2.12244           0.0728422       0.140458    44.9679  1.2192   0.018389                5
        3420   2.38005           0.159212        0.107507    44.9681  1.21879  0.0183546               5
        3422   2.36649           0.0843241       0.12525     44.9659  1.21772  0.0182788               5
        3424   2.08374           0.117902        0.325142    44.9674  1.21767  0.0182673               5
        3426   1.83754           0.250485        0.381957    44.9684  1.21778  0.0182562               5
        3428   1.85313           0.218978        0.310721    44.9678  1.21731  0.0182172               5
        3430   1.91841           0.111534        0.257809    44.9684  1.21705  0.0181934               5
        3432   1.57191           0.13111         0.262638    44.9678  1.2165   0.0181512               5
        3434   1.68072           0.123268        0.228899    44.9679  1.21601  0.0181126               5
        3436   1.9097            0.124525        0.216645    44.9707  1.216    0.0181021               5
        3438   1.73492           0.235212        0.419514    44.9724  1.21581  0.0180814               5
        3440   1.33873           0.264574        0.695869    44.9728  1.21531  0.0180405               5
        3442   1.14665           0.101741        0.245358    44.9731  1.21485  0.0180004               5
        3444   1.23039           0.277184        0.28177     44.9731  1.21465  0.0179753               5
        3446   1.33246           0.220208        0.238618    44.9728  1.21402  0.017922                5
        3448   1.49382           0.211902        0.282264    44.9731  1.21362  0.0178852               5
        3450   1.52393           0.217027        0.370354    44.9731  1.21312  0.0178458               5
        3452   1.95713           0.236568        0.530863    44.9722  1.21241  0.0177897               5
        3454   2.19636           0.353438        0.846436    44.9723  1.21217  0.0177629               5
