# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= -2.000000 and phase < 2.000000 and ((dm15_source >= .9 and dm15_source < 1.8) or (dm15_from_fits >= .9 and dm15_from_fits < 1.8)) and HOST_LOGMASS <= 10.7
# N = 24
# N_spec = 46
# phase = 0.03
# dm15 = 1.21
# z = 0.017

  Wavelength        Flux    1-Sigma Lower    1-Sigma Upper         Phase      Dm15    Redshift    SNe per Bin
------------  ----------  ---------------  ---------------  ------------  --------  ----------  -------------
        3076   3.0331         0.038809         0.00888023    0.998841     0.94       0.015177               1
        3078   3.81727        0.0488426        0.0111761     0.998841     0.94       0.015177               1
        3080   4.25104        0.0543929        0.0124461     0.998841     0.94       0.015177               1
        3082   4.59894        0.0588443        0.0134647     0.998841     0.94       0.015177               1
        3084   5.09055        0.0651345        0.014904      0.998841     0.94       0.015177               1
        3086   5.38866        0.0689489        0.0157768     0.998841     0.94       0.015177               1
        3088   6.23531        0.0797819        0.0182556     0.998841     0.94       0.015177               1
        3090   6.75167        0.0863888        0.0197674     0.998841     0.94       0.015177               1
        3092   6.1404         0.782152         0.118271      0.813401     0.943199   0.0172467              2
        3094   4.3872         2.54154          0.46025       0.81121      0.943237   0.0172711              2
        3096   3.53517        3.39392          0.634335      0.809453     0.943267   0.0172907              2
        3098   3.63577        3.52645          0.657278      0.809923     0.943259   0.0172855              2
        3100   3.11098        3.53534          0.665299      0.809382     0.943268   0.0172915              2
        3102   4.44649        3.21784          0.590853      0.810652     0.943247   0.0172773              2
        3104   5.61648        1.9145           0.333801      0.81143      0.943233   0.0172686              2
        3106   5.88897        1.18131          0.196892      0.808803     0.943278   0.017298               2
        3108   5.97356        0.351411         0.055213      0.809257     0.943271   0.0172929              2
        3110   6.74734        2.64252          0.469882      0.810276     0.943253   0.0172815              2
        3112   6.50793        1.0467           0.165959      0.810019     0.943257   0.0172844              2
        3114   5.65188        0.106178         0.431878      0.810999     0.943241   0.0172735              2
        3116   5.8321         0.23716          0.0380683     0.811868     0.943226   0.0172638              2
        3118   6.25944        0.352868         1.71276       0.813023     0.943206   0.0172509              2
        3120   7.24442        0.961842         4.88437       0.813471     0.943198   0.0172459              2
        3122   7.23648        0.272084         1.30031       0.816409     0.943147   0.0172131              2
        3124   7.01647        0.0871323        0.0277324     0.8182       0.943116   0.0171931              2
        3126   6.51742        0.117527         0.0264035     0.817336     0.943131   0.0172027              2
        3128   7.30364        2.24035          0.371149      0.817061     0.943136   0.0172058              2
        3130   7.62032        0.86773          0.134387      0.820135     0.943083   0.0171715              2
        3132   7.26969        0.83964          0.129938      0.819072     0.943101   0.0171834              2
        3134   7.27992        2.20764          0.355448      0.820708     0.943073   0.0171651              2
        3136   5.83845        0.160139         0.758154      0.821402     0.943061   0.0171574              2
        3138   5.46929        0.19049          0.933557      0.82144      0.94306    0.0171569              2
        3140   5.52555        2.21356          0.36321       0.821771     0.943055   0.0171532              2
        3142   7.27159        0.103196         0.0240641     0.823142     0.943031   0.0171379              2
        3144   7.35914        0.278218         1.40276       0.824123     0.943014   0.017127               2
        3146   6.5497         0.337327         1.75609       0.82446      0.943008   0.0171232              2
        3148   5.56332        0.16147          0.797373      0.82611      0.94298    0.0171048              2
        3150   5.34609        0.281898         0.041115      0.827589     0.942954   0.0170883              2
        3152   5.97725        0.266483         0.0384752     0.827146     0.942962   0.0170932              2
        3154   6.42959        0.835871         0.118783      0.827976     0.942948   0.017084               2
        3156   7.4201         2.48349          0.376862      0.829809     0.942916   0.0170635              2
        3158   5.85399        1.81963          0.271921      0.830683     0.942901   0.0170538              2
        3160   5.79048        1.35786          0.192215      0.832426     0.942871   0.0170343              2
        3162   7.12249        1.5352           0.213508      0.832761     0.942865   0.0170306              2
        3164   7.12514        1.74424          0.247538      0.832957     0.942862   0.0170284              2
        3166   6.86055        2.58779          0.381254      0.835119     0.942824   0.0170043              2
        3168   6.3646         3.08213          0.458741      0.836618     0.942799   0.0169875              2
        3170   6.89945        1.0093           0.131223      0.837723     0.94278    0.0169752              2
        3172   7.80044        0.501184         2.92496       0.838294     0.94277    0.0169688              2
        3174   7.7338         0.443768         2.56742       0.838118     0.942773   0.0169708              2
        3176   7.02043        0.944002         0.126636      0.839113     0.942756   0.0169597              2
        3178   6.62564        0.349275         0.0456349     0.839011     0.942757   0.0169608              2
        3180   6.67264        0.449291         2.66492       0.840104     0.942738   0.0169486              2
        3182   7.11895        0.243439         1.36198       0.840093     0.942739   0.0169487              2
        3184   6.78802        0.402025         0.0531163     0.840224     0.942736   0.0169473              2
        3186   6.49413        0.0828725        0.0720269     0.841533     0.942714   0.0169327              2
        3188   7.24979        0.152173         0.797538      0.841969     0.942706   0.0169278              2
        3190   7.32149        0.381805         0.0491109     0.840325     0.942735   0.0169462              2
        3192   6.77511        0.361038         0.0459075     0.841914     0.942707   0.0169284              2
        3194   6.84529        0.316293         0.0420202     0.843141     0.942686   0.0169147              2
        3196   6.29892        0.47816          0.0592424     0.841531     0.942714   0.0169327              2
        3198   6.48608        1.72356          0.229881      0.841705     0.942711   0.0169308              2
        3200   6.49106        1.16115          0.141536      0.84272      0.942693   0.0169194              2
        3202   6.26198        0.311847         1.85931       0.843554     0.942679   0.0169101              2
        3204   6.25837        0.357098         2.14489       0.843191     0.942685   0.0169142              2
        3206   5.68009        0.145607         0.790494      0.841596     0.942713   0.016932               2
        3208   5.60143        1.40767          0.188233      0.840376     0.942734   0.0169456              2
        3210   5.54348        2.15276          0.306532      0.839701     0.942745   0.0169531              2
        3212   5.57627        0.288911         0.03794       0.838141     0.942772   0.0169705              2
        3214   5.1017         0.612395         0.0823014     0.837628     0.942781   0.0169763              2
        3216   5.02307        1.27237          0.174472      0.837637     0.942781   0.0169762              2
        3218   5.83497        1.14729          0.153035      0.835436     0.942819   0.0170007              2
        3220   5.9744         0.705014         0.0970072     0.834666     0.942832   0.0170093              2
        3222   5.80578        0.933778         0.120898      0.83346      0.942853   0.0170228              2
        3224   5.42241        0.0693289        0.0171564     0.833376     0.942854   0.0170237              2
        3226   5.39681        0.0660402        0.0205111     0.832234     0.942874   0.0170365              2
        3228   5.3765         0.0696753        0.0585597     0.830304     0.942907   0.017058               2
        3230   5.00744        0.0902983        0.380595      0.829799     0.942916   0.0170636              2
        3232   5.46322        0.3827           0.0924848     0.526524     0.951499   0.0179693              3
        3234   5.29724        0.196133         0.0985695     0.527115     0.951454   0.0179888              3
        3236   4.70613        0.123669         0.0797455     0.528659     0.95139    0.0179994              3
        3238   5.02365        0.706358         0.13911       0.530805     0.951316   0.0180025              3
        3240   4.1441         0.741108         0.776196     -0.0361708    1.04213    0.0191646              5
        3242   4.0336         0.775344         0.661179     -0.0371692    1.04166    0.0191459              5
        3244   4.4584         0.664415         0.600616     -0.0356842    1.04122    0.0191359              5
        3246   3.30452        0.394193         1.42551       0.668004     1.42508    0.0180117              6
        3248   3.29975        0.366454         1.43363       0.66583      1.42312    0.0180155              6
        3250   3.53564        0.340534         1.3322        0.662531     1.42081    0.0180186              6
        3252   3.56252        0.383694         1.43569       0.660561     1.41941    0.0180169              6
        3254   3.55658        0.370347         1.18586       0.65716      1.41715    0.0180158              6
        3256   3.712          0.458813         0.986884      0.476613     1.38971    0.0184367              7
