# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN and phase >= 22.000000 and phase < 26.000000 and ((dm15_source >= .7 and dm15_source < 1.6) or (dm15_from_fits >= .7 and dm15_from_fits < 1.6)) and HOST_LOGMASS > 10.7
# N = 21
# N_spec = 28
# phase = 24.47
# dm15 = 1.19
# z = 0.03

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper    Phase      Dm15    Redshift    SNe per Bin
------------  ---------  ---------------  ---------------  -------  --------  ----------  -------------
        3220   3.39165        0.0667611       0.014972     25.9078  1.13614    0.036212               1
        3222   2.35878        0.0464303       0.0104126    25.9078  1.13614    0.036212               1
        3224   0.147006       0.00289367      0.000648943  25.9078  1.13614    0.036212               1
        3226   0.306558       0.00603429      0.00135327   25.9078  1.13614    0.036212               1
        3228   2.63103        1.02505         3.14562      25.2568  1.22474    0.0331976              2
        3230   2.10292        0.0459277       0.0232496    25.2508  1.22556    0.0331699              2
        3232   1.39579        4.42343         1.3885       25.2447  1.22639    0.0331415              2
        3234   0.947853       1.12693         1.5676       25.2866  1.00519    0.0339075              3
        3236   2.22488        1.12862         2.40429      25.2835  1.00674    0.0338899              3
        3238   3.22652        0.967743        1.82457      25.28    1.00742    0.0338734              3
        3240   2.2274         1.11847         1.69044      25.2781  1.00887    0.0338616              3
        3242   0.583121       1.71711         2.80639      25.2749  1.01066    0.0338432              3
        3244   0.793132       1.30014         2.29762      25.2719  1.01238    0.0338259              3
        3246   0.783106       0.873532        1.20247      24.9829  0.982382   0.0298632              4
        3248   1.179          0.579127        0.562696     24.9725  0.984984   0.0297583              5
        3250   0.955227       1.11649         1.33322      24.9634  0.985422   0.0296891              5
        3252   1.29185        0.840299        1.0817       24.9566  0.98671    0.0296397              5
        3254   2.36279        0.761779        0.491528     24.9554  0.989385   0.0296244              5
        3256   2.27254        1.49235         1.24573      24.9506  0.99168    0.0295723              5
        3258   0.78164        0.520671        0.934354     24.9509  0.993588   0.0295843              5
        3260   1.39646        0.488802        1.08631      24.952   0.994945   0.0296108              5
        3262   0.589295       0.540124        0.995046     24.9482  0.996177   0.0295762              5
        3264   0.307869       0.504247        1.03117      24.9479  0.997473   0.0295842              5
        3266   1.58552        1.14918         1.35512      24.9465  0.999022   0.029581               5
        3268   1.97808        1.9622          2.17777      24.9468  1.00105    0.0296008              5
        3270   1.31278        1.42012         1.28465      24.9442  1.00247    0.0295863              5
        3272   1.23388        0.881501        0.783349     24.9428  1.00407    0.0295773              5
        3274   2.02862        0.573991        0.640456     24.9423  1.00617    0.029583               5
        3276   2.39972        0.203374        0.259201     24.9378  1.00765    0.0295455              5
        3278   1.49383        0.389937        0.570278     24.9355  1.00876    0.029524               5
        3280   1.94904        0.368595        0.583896     24.9311  1.01035    0.0294857              5
        3282   2.67813        0.417027        0.63454      24.9289  1.01229    0.0294718              5
        3284   1.96679        0.603387        0.663865     24.9294  1.01435    0.0294827              5
        3286   1.17432        0.495113        0.844963     24.9273  1.01632    0.0294682              5
        3288   1.65808        0.8887          0.737892     24.9286  1.01779    0.0294802              5
        3290   2.37797        1.2354          1.17182      24.9293  1.01915    0.0294782              5
        3292   2.39273        0.998241        1.07481      24.928   1.02039    0.0294643              5
        3294   1.88708        0.685346        0.908056     24.9261  1.02222    0.0294631              5
