-10 1000 1.410209e-12
-10 1010 1.680513e-12
-10 1020 2.04881e-12
-10 1030 2.503088e-12
-10 1040 3.0619e-12
-10 1050 3.746863e-12
-10 1060 4.582459e-12
-10 1070 5.595819e-12
-10 1080 6.816193e-12
-10 1090 8.274171e-12
-10 1100 1.000066e-11
-10 1110 1.202566e-11
-10 1120 1.4377e-11
-10 1130 1.707905e-11
-10 1140 2.015154e-11
-10 1150 2.360862e-11
-10 1160 2.745811e-11
-10 1170 3.170097e-11
-10 1180 3.633099e-11
-10 1190 4.133468e-11
-10 1200 4.669139e-11
-10 1210 5.237353e-11
-10 1220 5.834706e-11
-10 1230 6.457214e-11
-10 1240 7.100396e-11
-10 1250 7.759376e-11
-10 1260 8.428995e-11
-10 1270 9.103937e-11
-10 1280 9.77885e-11
-10 1290 1.044848e-10
-10 1300 1.110776e-10
-10 1310 1.175198e-10
-10 1320 1.23768e-10
-10 1330 1.29784e-10
-10 1340 1.355351e-10
-10 1350 1.409943e-10
-10 1360 1.461414e-10
-10 1370 1.509622e-10
-10 1380 1.554491e-10
-10 1390 1.596008e-10
-10 1400 1.634219e-10
-10 1410 1.669225e-10
-10 1420 1.701177e-10
-10 1430 1.730273e-10
-10 1440 1.756741e-10
-10 1450 1.780845e-10
-10 1460 1.802863e-10
-10 1470 1.82309e-10
-10 1480 1.841821e-10
-10 1490 1.859349e-10
-10 1500 1.875955e-10
-10 1510 1.891906e-10
-10 1520 1.907444e-10
-10 1530 1.922792e-10
-10 1540 1.938143e-10
-10 1550 1.953667e-10
-10 1560 1.969507e-10
-10 1570 1.985783e-10
-10 1580 2.002593e-10
-10 1590 2.020017e-10
-10 1600 2.03812e-10
-10 1610 2.056951e-10
-10 1620 2.076549e-10
-10 1630 2.096946e-10
-10 1640 2.118164e-10
-10 1650 2.140222e-10
-10 1660 2.163134e-10
-10 1670 2.18691e-10
-10 1680 2.211557e-10
-10 1690 2.23708e-10
-10 1700 2.263482e-10
-10 1710 2.290764e-10
-10 1720 2.318925e-10
-10 1730 2.347963e-10
-10 1740 2.377874e-10
-10 1750 2.408653e-10
-10 1760 2.440293e-10
-10 1770 2.472786e-10
-10 1780 2.506121e-10
-10 1790 2.540289e-10
-10 1800 2.575276e-10
-10 1810 2.611069e-10
-10 1820 2.647653e-10
-10 1830 2.685012e-10
-10 1840 2.723127e-10
-10 1850 2.76198e-10
-10 1860 2.801551e-10
-10 1870 2.841819e-10
-10 1880 2.882762e-10
-10 1890 2.924357e-10
-10 1900 2.966578e-10
-10 1910 3.0094e-10
-10 1920 3.052797e-10
-10 1930 3.096738e-10
-10 1940 3.141193e-10
-10 1950 3.18613e-10
-10 1960 3.231513e-10
-10 1970 3.277301e-10
-10 1980 3.323452e-10
-10 1990 3.369911e-10
-10 2000 3.416618e-10
-10 2010 3.463493e-10
-10 2020 3.510435e-10
-10 2030 3.557309e-10
-10 2040 3.60394e-10
-10 2050 3.650096e-10
-10 2060 3.695478e-10
-10 2070 3.739714e-10
-10 2080 3.782352e-10
-10 2090 3.822866e-10
-10 2100 3.860669e-10
-10 2110 3.895147e-10
-10 2120 3.925697e-10
-10 2130 3.951779e-10
-10 2140 3.972976e-10
-10 2150 3.989053e-10
-10 2160 4.000003e-10
-10 2170 4.006082e-10
-10 2180 4.007813e-10
-10 2190 4.005962e-10
-10 2200 4.001489e-10
-10 2210 3.995466e-10
